Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Coimbatore to Chennai,"https://www.redbus.in/search?fromCityName=New%20Bus%20Stand,%20Kumbakonam&fromCityId=204693&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",VINOTH TRAVELS,VE A/C Sleeper (2+1),23:50,05h 35m,05:25,3.7,750,30 Seats available
Coimbatore to Chennai,"https://www.redbus.in/search?fromCityName=New%20Bus%20Stand,%20Kumbakonam&fromCityId=204693&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",ASR TRANZ,Bharat Benz A/C Sleeper (2+1),13:15,07h 40m,20:55,4.7,INR 697,23 Seats available
Coimbatore to Chennai,"https://www.redbus.in/search?fromCityName=New%20Bus%20Stand,%20Kumbakonam&fromCityId=204693&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",VINOTH TRAVELS,VE A/C Sleeper (2+1),12:20,05h 35m,17:55,4.3,1999,36 Seats available
Coimbatore to Chennai,"https://www.redbus.in/search?fromCityName=New%20Bus%20Stand,%20Kumbakonam&fromCityId=204693&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",City Express Travels,A/C Sleeper (2+1),23:40,06h 20m,06:00,4.1,INR 599,22 Seats available
Coimbatore to Chennai,"https://www.redbus.in/search?fromCityName=New%20Bus%20Stand,%20Kumbakonam&fromCityId=204693&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",RGL Travels,Non A/C Seater / Sleeper (2+1),23:40,06h 30m,06:10,4.4,INR 600,10 Seats available
Coimbatore to Chennai,"https://www.redbus.in/search?fromCityName=New%20Bus%20Stand,%20Kumbakonam&fromCityId=204693&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",ASR TRANZ,Bharat Benz A/C Sleeper (2+1),23:35,06h 25m,06:00,4.3,INR 647,21 Seats available
Coimbatore to Chennai,"https://www.redbus.in/search?fromCityName=New%20Bus%20Stand,%20Kumbakonam&fromCityId=204693&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",New United Travels,A/C Sleeper (2+1),23:45,06h 25m,06:10,4.8,1050,18 Seats available
Coimbatore to Chennai,"https://www.redbus.in/search?fromCityName=New%20Bus%20Stand,%20Kumbakonam&fromCityId=204693&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",Apple Travels,Non A/C Seater / Sleeper (2+1),23:20,06h 25m,05:45,3.4,INR 500,22 Seats available
Coimbatore to Chennai,"https://www.redbus.in/search?fromCityName=New%20Bus%20Stand,%20Kumbakonam&fromCityId=204693&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",ALIF Travels,NON A/C Sleeper (2+1),23:05,06h 30m,05:35,4.2,522,18 Seats available
Coimbatore to Chennai,"https://www.redbus.in/search?fromCityName=New%20Bus%20Stand,%20Kumbakonam&fromCityId=204693&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",New United Travels,A/C Sleeper (2+1),23:30,06h 30m,06:00,3.6,1050,21 Seats available
Coimbatore to Chennai,"https://www.redbus.in/search?fromCityName=New%20Bus%20Stand,%20Kumbakonam&fromCityId=204693&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",SRI MUTHU JAYAM TRAVELS,Non A/C Seater / Sleeper (2+1),23:45,06h 40m,06:25,2.8,INR 1699,26 Seats available
Coimbatore to Chennai,"https://www.redbus.in/search?fromCityName=New%20Bus%20Stand,%20Kumbakonam&fromCityId=204693&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",Divya Transport,A/C Sleeper (2+1),22:30,06h 55m,05:25,4.4,494,17 Seats available
Coimbatore to Chennai,"https://www.redbus.in/search?fromCityName=New%20Bus%20Stand,%20Kumbakonam&fromCityId=204693&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",(SBLT) Shri Bhagiyalakshimi Travels (MAARA),Non A/C Seater / Sleeper (2+1),23:55,06h 50m,06:45,3.3,INR 500,31 Seats available
Coimbatore to Chennai,"https://www.redbus.in/search?fromCityName=New%20Bus%20Stand,%20Kumbakonam&fromCityId=204693&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",DELTAKING TRAVELS,Non A/C Seater / Sleeper (2+1),23:40,06h 40m,06:20,4.8,INR 2997,48 Seats available
