Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
"Theni → CMBT, Chennai, Chennai","https://www.redbus.in/search?fromCityName=Theni&fromCityId=599&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",Velan Travels,NON A/C Sleeper (2+1),20:45,09h 30m,06:15,4.0,INR 550,20 Seats available
"Theni → CMBT, Chennai, Chennai","https://www.redbus.in/search?fromCityName=Theni&fromCityId=599&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",SRI SHRAVAN TRAVELS,Non A/C Seater / Sleeper (2+1),19:55,10h 00m,05:55,4.5,499,32 Seats available
"Theni → CMBT, Chennai, Chennai","https://www.redbus.in/search?fromCityName=Theni&fromCityId=599&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",Krs travels,NON A/C Seater/ Sleeper (2+1),21:30,08h 30m,06:00,3.9,INR 650,29 Seats available
"Theni → CMBT, Chennai, Chennai","https://www.redbus.in/search?fromCityName=Theni&fromCityId=599&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",Sri Krishna Travels,A/C Sleeper (2+1),21:30,09h 45m,07:15,3.8,INR 900,16 Seats available
"Theni → CMBT, Chennai, Chennai","https://www.redbus.in/search?fromCityName=Theni&fromCityId=599&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",VEERA TRAVELS,Non A/C Seater / Sleeper (2+1),21:00,09h 45m,06:45,4.3,INR 449,21 Seats available
"Theni → CMBT, Chennai, Chennai","https://www.redbus.in/search?fromCityName=Theni&fromCityId=599&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",Sri Krishna Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:55,10h 17m,06:12,3.6,INR 600,12 Seats available
"Theni → CMBT, Chennai, Chennai","https://www.redbus.in/search?fromCityName=Theni&fromCityId=599&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",Krs travels,NON A/C Sleeper (2+1),21:00,09h 35m,06:35,3.8,INR 850,27 Seats available
"Theni → CMBT, Chennai, Chennai","https://www.redbus.in/search?fromCityName=Theni&fromCityId=599&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",Krs travels,Non A/C Seater / Sleeper (2+1),22:30,08h 30m,07:00,3.6,INR 500,38 Seats available
"Theni → CMBT, Chennai, Chennai","https://www.redbus.in/search?fromCityName=Theni&fromCityId=599&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",SUBAM TRAVELS,NON A/C Sleeper (2+1),21:35,08h 42m,06:17,3.6,INR 550,8 Seats available
"Theni → CMBT, Chennai, Chennai","https://www.redbus.in/search?fromCityName=Theni&fromCityId=599&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",Krs travels,A/C Sleeper (2+1),20:45,10h 05m,06:50,4.0,INR 800,18 Seats available
"Theni → CMBT, Chennai, Chennai","https://www.redbus.in/search?fromCityName=Theni&fromCityId=599&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),21:20,09h 00m,06:20,3.4,INR 499,28 Seats available
"Theni → CMBT, Chennai, Chennai","https://www.redbus.in/search?fromCityName=Theni&fromCityId=599&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",Krs travels,NON A/C Sleeper (2+1),21:25,09h 50m,07:15,4.6,INR 600,21 Seats available
"Theni → CMBT, Chennai, Chennai","https://www.redbus.in/search?fromCityName=Theni&fromCityId=599&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",IVAR TRAVELS,A/C Sleeper (2+1),21:15,09h 15m,06:30,4.0,INR 999,23 Seats available
"Theni → CMBT, Chennai, Chennai","https://www.redbus.in/search?fromCityName=Theni&fromCityId=599&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",CUMBUM TRAVELS,NON A/C Sleeper (2+1),21:30,09h 15m,06:45,3.2,INR 550,24 Seats available
"Theni → CMBT, Chennai, Chennai","https://www.redbus.in/search?fromCityName=Theni&fromCityId=599&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",CUMBUM TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,09h 25m,07:55,2.8,INR 400,34 Seats available
"Theni → CMBT, Chennai, Chennai","https://www.redbus.in/search?fromCityName=Theni&fromCityId=599&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),21:05,09h 55m,07:00,2.9,INR 400,26 Seats available
