Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Thanjavur to Chennai,https://www.redbus.in/bus-tickets/thanjavur-to-chennai?fromCityName=Thanjavur&fromCityId=66007&srcCountry=IND&toCityName=Chennai&toCityId=123&destCountry=null&onward=26-Apr-2025&opId=0&busType=Any,PR Travels,NON A/C Seater Push Back (2+2),22:15,07h 15m,05:30,4.1,INR INR 400,23 Seats available
Thanjavur to Chennai,https://www.redbus.in/bus-tickets/thanjavur-to-chennai?fromCityName=Thanjavur&fromCityId=66007&srcCountry=IND&toCityName=Chennai&toCityId=123&destCountry=null&onward=26-Apr-2025&opId=0&busType=Any,(SBLT) Shri Bhagiyalakshimi Travels (MAARA),A/C Seater / Sleeper (2+1),22:40,07h 40m,06:20,4.2,INR INR 500,32 Seats available
Thanjavur to Chennai,https://www.redbus.in/bus-tickets/thanjavur-to-chennai?fromCityName=Thanjavur&fromCityId=66007&srcCountry=IND&toCityName=Chennai&toCityId=123&destCountry=null&onward=26-Apr-2025&opId=0&busType=Any,Grand style Travels,Non AC Seater (2+2),22:15,06h 35m,04:50,4.2,INR INR 399,27 Seats available
Thanjavur to Chennai,https://www.redbus.in/bus-tickets/thanjavur-to-chennai?fromCityName=Thanjavur&fromCityId=66007&srcCountry=IND&toCityName=Chennai&toCityId=123&destCountry=null&onward=26-Apr-2025&opId=0&busType=Any,Essaar,A/C Sleeper (2+1),23:00,07h 30m,06:30,4.3,INR INR 700,14 Seats available
Thanjavur to Chennai,https://www.redbus.in/bus-tickets/thanjavur-to-chennai?fromCityName=Thanjavur&fromCityId=66007&srcCountry=IND&toCityName=Chennai&toCityId=123&destCountry=null&onward=26-Apr-2025&opId=0&busType=Any,Rathimeena Travels A,Non A/C Seater / Sleeper (2+1),21:45,07h 15m,05:00,4.2,INR INR 570,28 Seats available
Thanjavur to Chennai,https://www.redbus.in/bus-tickets/thanjavur-to-chennai?fromCityName=Thanjavur&fromCityId=66007&srcCountry=IND&toCityName=Chennai&toCityId=123&destCountry=null&onward=26-Apr-2025&opId=0&busType=Any,THIRU Travels,A/C Seater / Sleeper (2+1),22:40,07h 20m,06:00,4.2,INR INR 449,29 Seats available
Thanjavur to Chennai,https://www.redbus.in/bus-tickets/thanjavur-to-chennai?fromCityName=Thanjavur&fromCityId=66007&srcCountry=IND&toCityName=Chennai&toCityId=123&destCountry=null&onward=26-Apr-2025&opId=0&busType=Any,Rathimeena Travels A,A/C Sleeper (2+1),22:15,07h 15m,05:30,4.8,INR INR 734,6 Seats available
Thanjavur to Chennai,https://www.redbus.in/bus-tickets/thanjavur-to-chennai?fromCityName=Thanjavur&fromCityId=66007&srcCountry=IND&toCityName=Chennai&toCityId=123&destCountry=null&onward=26-Apr-2025&opId=0&busType=Any,New United Travels,A/C Sleeper (2+1),21:00,09h 00m,06:00,4.0,INR 800,18 Seats available
Thanjavur to Chennai,https://www.redbus.in/bus-tickets/thanjavur-to-chennai?fromCityName=Thanjavur&fromCityId=66007&srcCountry=IND&toCityName=Chennai&toCityId=123&destCountry=null&onward=26-Apr-2025&opId=0&busType=Any,GMS Travels,Non A/C Seater / Sleeper (2+1),22:15,06h 25m,04:40,4.2,INR INR 349,34 Seats available
Thanjavur to Chennai,https://www.redbus.in/bus-tickets/thanjavur-to-chennai?fromCityName=Thanjavur&fromCityId=66007&srcCountry=IND&toCityName=Chennai&toCityId=123&destCountry=null&onward=26-Apr-2025&opId=0&busType=Any,ASR TRANZ,Bharat Benz A/C Sleeper (2+1),22:00,07h 05m,05:05,3.8,INR INR 647,21 Seats available
Thanjavur to Chennai,https://www.redbus.in/bus-tickets/thanjavur-to-chennai?fromCityName=Thanjavur&fromCityId=66007&srcCountry=IND&toCityName=Chennai&toCityId=123&destCountry=null&onward=26-Apr-2025&opId=0&busType=Any,Tranz king travels,A/C Sleeper (2+1),13:00,08h 15m,21:15,3.4,INR INR 700,8 Seats available
Thanjavur to Chennai,https://www.redbus.in/bus-tickets/thanjavur-to-chennai?fromCityName=Thanjavur&fromCityId=66007&srcCountry=IND&toCityName=Chennai&toCityId=123&destCountry=null&onward=26-Apr-2025&opId=0&busType=Any,RKT Tours and Travels,A/C Sleeper (2+1),20:35,08h 25m,05:00,3.5,INR 600,14 Seats available
Thanjavur to Chennai,https://www.redbus.in/bus-tickets/thanjavur-to-chennai?fromCityName=Thanjavur&fromCityId=66007&srcCountry=IND&toCityName=Chennai&toCityId=123&destCountry=null&onward=26-Apr-2025&opId=0&busType=Any,National Travels CHN,Non A/C Seater / Sleeper (2+1),22:30,07h 20m,05:50,N/A,INR INR 400,21 Seats available
