Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Trichy to CMBT,"https://www.redbus.in/search?fromCityName=Trichy&fromCityId=71929&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",Samy Travels,A/C Sleeper (2+1),22:55,06h 45m,05:40,4.3,INR INR 699,17 Seats available
Trichy to CMBT,"https://www.redbus.in/search?fromCityName=Trichy&fromCityId=71929&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",Sri Kumaran Travels,A/C Seater / Sleeper (2+1),14:20,06h 20m,20:40,4.3,INR INR 500,22 Seats available
Trichy to CMBT,"https://www.redbus.in/search?fromCityName=Trichy&fromCityId=71929&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",Sri Kumaran Travels,A/C Sleeper (2+1),22:45,06h 00m,04:45,4.4,INR INR 799,16 Seats available
Trichy to CMBT,"https://www.redbus.in/search?fromCityName=Trichy&fromCityId=71929&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",Sri Kumaran Travels,A/C Sleeper (2+1),12:25,06h 40m,19:05,4.3,INR INR 649,15 Seats available
Trichy to CMBT,"https://www.redbus.in/search?fromCityName=Trichy&fromCityId=71929&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",Finch travels,A/C Sleeper (2+1),22:30,06h 05m,04:35,4.4,INR INR 900,18 Seats available
Trichy to CMBT,"https://www.redbus.in/search?fromCityName=Trichy&fromCityId=71929&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",Sri Sugam Bus Tours and Travels,A/C Seater / Sleeper (2+1),16:30,06h 45m,23:15,4.3,INR INR 469,20 Seats available
Trichy to CMBT,"https://www.redbus.in/search?fromCityName=Trichy&fromCityId=71929&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",ACLS Navigator,A/C Sleeper (2+1),23:55,05h 55m,05:50,4.4,INR 850,11 Seats available
Trichy to CMBT,"https://www.redbus.in/search?fromCityName=Trichy&fromCityId=71929&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",Finch travels,A/C Sleeper (2+1),18:40,05h 40m,00:20,4.3,INR INR 990,18 Seats available
Trichy to CMBT,"https://www.redbus.in/search?fromCityName=Trichy&fromCityId=71929&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",BLUE BIRDS TRAVELS,A/C Sleeper (2+1),19:15,06h 00m,01:15,4.2,INR 760,24 Seats available
Trichy to CMBT,"https://www.redbus.in/search?fromCityName=Trichy&fromCityId=71929&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",Krish Travels,A/C Seater / Sleeper (2+1),23:59,06h 16m,06:15,4.3,INR INR 550,23 Seats available
Trichy to CMBT,"https://www.redbus.in/search?fromCityName=Trichy&fromCityId=71929&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",Finch travels,A/C Sleeper (2+1),15:00,06h 20m,21:20,4.6,INR INR 700,13 Seats available
Trichy to CMBT,"https://www.redbus.in/search?fromCityName=Trichy&fromCityId=71929&srcCountry=IND&toCityName=CMBT,%20Chennai,%20Chennai&toCityId=66065&destCountry=IND&onward=26-Apr-2025&opId=0&busType=Any",NueGo,Electric A/C Seater/Sleeper (2+1),22:00,07h 15m,05:15,4.1,INR 332,21 Seats available
